"GameDate","Attendance","GameCode","GameDay","VisitTeam","VisitLeague","HomeTeam","HomeLeague","HomeGameNum","VisitScore","HomeScore","DayNight","GameMinutes","GameYear","GameMonth","Winner","WinTeam"
1997-09-18,9564,0,"Thu","CLE","AL","MIN","AL",151,4,1,"N",158,"1997","09","VISIT","CLE"
1997-09-19,15006,0,"Fri","MIL","AL","MIN","AL",152,7,4,"N",158,"1997","09","VISIT","MIL"
1997-09-20,30652,0,"Sat","MIL","AL","MIN","AL",153,1,6,"N",166,"1997","09","HOME","MIN"
1997-09-21,13263,0,"Sun","MIL","AL","MIN","AL",154,1,2,"D",173,"1997","09","HOME","MIN"
1997-09-22,10015,0,"Mon","MIL","AL","MIN","AL",155,2,5,"N",132,"1997","09","HOME","MIN"
1998-04-03,43848,0,"Fri","KCA","AL","MIN","AL",3,9,5,"N",195,"1998","04","VISIT","KCA"
1998-04-04,18589,0,"Sat","KCA","AL","MIN","AL",4,3,2,"N",177,"1998","04","VISIT","KCA"
1998-04-05,10851,0,"Sun","KCA","AL","MIN","AL",5,1,10,"D",185,"1998","04","HOME","MIN"
1998-04-07,8421,0,"Tue","TOR","AL","MIN","AL",6,2,12,"N",168,"1998","04","HOME","MIN"
1998-04-08,8532,0,"Wed","TOR","AL","MIN","AL",7,9,6,"N",210,"1998","04","VISIT","TOR"
1998-04-09,9075,0,"Thu","TOR","AL","MIN","AL",8,2,13,"N",174,"1998","04","HOME","MIN"
1998-04-16,11351,0,"Thu","SEA","AL","MIN","AL",14,3,2,"N",188,"1998","04","VISIT","SEA"
1998-04-17,18169,0,"Fri","SEA","AL","MIN","AL",15,11,6,"N",174,"1998","04","VISIT","SEA"
1998-04-18,23943,0,"Sat","SEA","AL","MIN","AL",16,5,3,"N",174,"1998","04","VISIT","SEA"
1998-04-19,15124,0,"Sun","SEA","AL","MIN","AL",17,7,4,"D",174,"1998","04","VISIT","SEA"
1998-04-27,8349,0,"Mon","TEX","AL","MIN","AL",24,9,4,"N",167,"1998","04","VISIT","TEX"
1998-04-28,8570,0,"Tue","TEX","AL","MIN","AL",25,7,2,"N",187,"1998","04","VISIT","TEX"
1998-04-29,8964,0,"Wed","TBA","AL","MIN","AL",26,0,2,"N",153,"1998","04","HOME","MIN"
1998-04-30,8860,0,"Thu","TBA","AL","MIN","AL",27,2,0,"D",166,"1998","04","VISIT","TBA"
1998-05-08,22612,0,"Fri","NYA","AL","MIN","AL",33,5,1,"N",191,"1998","05","VISIT","NYA"
1998-05-09,20471,0,"Sat","NYA","AL","MIN","AL",34,1,8,"N",167,"1998","05","HOME","MIN"
1998-05-10,12444,0,"Sun","NYA","AL","MIN","AL",35,7,0,"D",172,"1998","05","VISIT","NYA"
1998-05-11,9317,0,"Mon","BAL","AL","MIN","AL",36,4,0,"N",129,"1998","05","VISIT","BAL"
1998-05-12,8666,0,"Tue","BAL","AL","MIN","AL",37,4,7,"N",188,"1998","05","HOME","MIN"
1998-05-13,9076,0,"Wed","BOS","AL","MIN","AL",38,4,7,"N",159,"1998","05","HOME","MIN"
1998-05-14,12121,0,"Thu","BOS","AL","MIN","AL",39,1,2,"D",221,"1998","05","HOME","MIN"
1998-05-19,11799,0,"Tue","DET","AL","MIN","AL",43,3,8,"N",160,"1998","05","HOME","MIN"
1998-05-20,9442,0,"Wed","DET","AL","MIN","AL",44,12,11,"N",203,"1998","05","VISIT","DET"
1998-05-21,12347,0,"Thu","DET","AL","MIN","AL",45,6,3,"D",196,"1998","05","VISIT","DET"
1998-05-29,14633,0,"Fri","ANA","AL","MIN","AL",51,3,1,"N",165,"1998","05","VISIT","ANA"
1998-05-30,16827,0,"Sat","ANA","AL","MIN","AL",52,1,8,"N",166,"1998","05","HOME","MIN"
1998-05-31,11285,0,"Sun","ANA","AL","MIN","AL",53,6,5,"D",169,"1998","05","VISIT","ANA"
1998-06-01,7918,0,"Mon","OAK","AL","MIN","AL",54,8,5,"N",188,"1998","06","VISIT","OAK"
1998-06-02,10820,0,"Tue","OAK","AL","MIN","AL",55,3,10,"D",177,"1998","06","HOME","MIN"
1998-06-03,8897,0,"Wed","CLE","AL","MIN","AL",56,2,3,"N",156,"1998","06","HOME","MIN"
1998-06-04,9417,0,"Thu","CLE","AL","MIN","AL",57,3,2,"N",168,"1998","06","VISIT","CLE"
1998-06-08,18077,0,"Mon","CHN","NL","MIN","AL",61,8,1,"N",182,"1998","06","VISIT","CHN"
1998-06-09,25806,0,"Tue","CHN","NL","MIN","AL",62,0,8,"N",168,"1998","06","HOME","MIN"
1998-06-10,15086,0,"Wed","CHN","NL","MIN","AL",63,1,5,"N",158,"1998","06","HOME","MIN"
1998-06-12,10520,0,"Fri","CHA","AL","MIN","AL",64,7,8,"N",180,"1998","06","HOME","MIN"
1998-06-13,16593,0,"Sat","CHA","AL","MIN","AL",65,3,2,"N",134,"1998","06","VISIT","CHA"
1998-06-14,14945,0,"Sun","CHA","AL","MIN","AL",66,1,2,"D",153,"1998","06","HOME","MIN"
1998-06-24,12860,0,"Wed","MIL","NL","MIN","AL",76,3,1,"N",172,"1998","06","VISIT","MIL"
1998-06-25,16286,0,"Thu","MIL","NL","MIN","AL",77,9,2,"D",172,"1998","06","VISIT","MIL"
1998-06-26,29089,0,"Fri","SLN","NL","MIN","AL",78,1,5,"N",159,"1998","06","HOME","MIN"
1998-06-27,35002,0,"Sat","SLN","NL","MIN","AL",79,7,2,"N",160,"1998","06","VISIT","SLN"
1998-06-28,29110,0,"Sun","SLN","NL","MIN","AL",80,2,3,"D",161,"1998","06","HOME","MIN"
1998-07-03,10818,0,"Fri","DET","AL","MIN","AL",84,5,4,"N",189,"1998","07","VISIT","DET"
1998-07-04,14067,0,"Sat","DET","AL","MIN","AL",85,4,2,"N",161,"1998","07","VISIT","DET"
1998-07-05,10060,0,"Sun","DET","AL","MIN","AL",86,4,5,"D",193,"1998","07","HOME","MIN"
1998-07-21,11869,0,"Tue","ANA","AL","MIN","AL",98,2,4,"N",181,"1998","07","HOME","MIN"
1998-07-22,10484,0,"Wed","ANA","AL","MIN","AL",99,5,3,"N",188,"1998","07","VISIT","ANA"
1998-07-23,18059,0,"Thu","ANA","AL","MIN","AL",100,6,5,"D",196,"1998","07","VISIT","ANA"
1998-07-24,11473,0,"Fri","TEX","AL","MIN","AL",101,3,5,"N",183,"1998","07","HOME","MIN"
1998-07-25,21013,0,"Sat","TEX","AL","MIN","AL",102,6,7,"N",189,"1998","07","HOME","MIN"
1998-07-26,13802,0,"Sun","TEX","AL","MIN","AL",103,3,11,"D",183,"1998","07","HOME","MIN"
1998-07-31,26054,0,"Fri","TOR","AL","MIN","AL",107,4,6,"N",156,"1998","07","HOME","MIN"
1998-08-01,17128,0,"Sat","TOR","AL","MIN","AL",108,10,9,"N",231,"1998","08","VISIT","TOR"
1998-08-02,40096,0,"Sun","TOR","AL","MIN","AL",109,6,4,"D",178,"1998","08","VISIT","TOR"
1998-08-04,11014,0,"Tue","KCA","AL","MIN","AL",110,12,4,"N",185,"1998","08","VISIT","KCA"
1998-08-05,9545,0,"Wed","KCA","AL","MIN","AL",111,4,3,"N",155,"1998","08","VISIT","KCA"
1998-08-06,14332,0,"Thu","KCA","AL","MIN","AL",112,8,7,"D",220,"1998","08","VISIT","KCA"
1998-08-07,13662,0,"Fri","BAL","AL","MIN","AL",113,16,9,"N",222,"1998","08","VISIT","BAL"
1998-08-08,18396,0,"Sat","BAL","AL","MIN","AL",114,6,3,"N",195,"1998","08","VISIT","BAL"
1998-08-09,16780,0,"Sun","BAL","AL","MIN","AL",115,4,5,"D",202,"1998","08","HOME","MIN"
1998-08-19,17923,0,"Wed","NYA","AL","MIN","AL",125,3,5,"N",198,"1998","08","HOME","MIN"
1998-08-20,18548,0,"Thu","NYA","AL","MIN","AL",126,4,9,"N",178,"1998","08","HOME","MIN"
1998-08-21,16786,0,"Fri","BOS","AL","MIN","AL",127,9,2,"N",174,"1998","08","VISIT","BOS"
1998-08-22,18415,0,"Sat","BOS","AL","MIN","AL",128,3,4,"N",177,"1998","08","HOME","MIN"
1998-08-23,12686,0,"Sun","BOS","AL","MIN","AL",129,5,1,"D",185,"1998","08","VISIT","BOS"
1998-08-31,7888,0,"Mon","TBA","AL","MIN","AL",136,1,2,"N",140,"1998","08","HOME","MIN"
1998-09-01,7947,0,"Tue","TBA","AL","MIN","AL",137,5,6,"N",216,"1998","09","HOME","MIN"
1998-09-02,7165,0,"Wed","TBA","AL","MIN","AL",138,4,1,"N",189,"1998","09","VISIT","TBA"
1998-09-03,7072,0,"Thu","TBA","AL","MIN","AL",139,4,5,"D",220,"1998","09","HOME","MIN"
1998-09-11,9333,0,"Fri","OAK","AL","MIN","AL",146,3,2,"N",153,"1998","09","VISIT","OAK"
1998-09-12,11771,0,"Sat","OAK","AL","MIN","AL",147,6,5,"N",204,"1998","09","VISIT","OAK"
1998-09-13,8454,0,"Sun","OAK","AL","MIN","AL",148,9,6,"D",253,"1998","09","VISIT","OAK"
1998-09-14,9711,0,"Mon","SEA","AL","MIN","AL",149,10,3,"N",179,"1998","09","VISIT","SEA"
1998-09-15,8024,0,"Tue","SEA","AL","MIN","AL",150,12,7,"D",193,"1998","09","VISIT","SEA"
1998-09-21,6862,0,"Mon","CHA","AL","MIN","AL",156,7,1,"N",165,"1998","09","VISIT","CHA"
1998-09-22,7313,0,"Tue","CHA","AL","MIN","AL",157,4,1,"N",148,"1998","09","VISIT","CHA"
1998-09-23,6765,0,"Wed","CHA","AL","MIN","AL",158,6,7,"N",239,"1998","09","HOME","MIN"
1998-09-24,7800,0,"Thu","CLE","AL","MIN","AL",159,0,2,"N",160,"1998","09","HOME","MIN"
1998-09-25,11940,0,"Fri","CLE","AL","MIN","AL",160,4,5,"N",178,"1998","09","HOME","MIN"
1998-09-26,28764,0,"Sat","CLE","AL","MIN","AL",161,9,5,"N",188,"1998","09","VISIT","CLE"
1998-09-27,12049,0,"Sun","CLE","AL","MIN","AL",162,2,6,"D",166,"1998","09","HOME","MIN"
1999-04-06,45601,0,"Tue","TOR","AL","MIN","AL",1,1,6,"N",169,"1999","04","HOME","MIN"
1999-04-07,9220,0,"Wed","TOR","AL","MIN","AL",2,9,3,"N",175,"1999","04","VISIT","TOR"
1999-04-08,9431,0,"Thu","TOR","AL","MIN","AL",3,9,11,"N",197,"1999","04","HOME","MIN"
1999-04-09,16348,0,"Fri","CLE","AL","MIN","AL",4,14,5,"N",191,"1999","04","VISIT","CLE"
1999-04-10,18829,0,"Sat","CLE","AL","MIN","AL",5,12,7,"N",198,"1999","04","VISIT","CLE"
1999-04-11,12430,0,"Sun","CLE","AL","MIN","AL",6,9,8,"D",200,"1999","04","VISIT","CLE"
1999-04-22,11221,0,"Thu","TEX","AL","MIN","AL",16,6,4,"N",185,"1999","04","VISIT","TEX"
1999-04-23,15321,0,"Fri","TEX","AL","MIN","AL",17,4,2,"N",158,"1999","04","VISIT","TEX"
1999-04-24,19479,0,"Sat","TEX","AL","MIN","AL",18,7,2,"N",157,"1999","04","VISIT","TEX"
1999-04-25,14801,0,"Sun","TEX","AL","MIN","AL",19,9,5,"D",164,"1999","04","VISIT","TEX"
1999-04-26,9674,0,"Mon","BOS","AL","MIN","AL",20,2,6,"N",172,"1999","04","HOME","MIN"
1999-04-27,10681,0,"Tue","BOS","AL","MIN","AL",21,5,6,"N",171,"1999","04","HOME","MIN"
1999-04-28,11097,0,"Wed","BOS","AL","MIN","AL",22,9,4,"D",166,"1999","04","VISIT","BOS"
1999-05-04,15923,0,"Tue","NYA","AL","MIN","AL",26,5,8,"N",184,"1999","05","HOME","MIN"
1999-05-05,17859,0,"Wed","NYA","AL","MIN","AL",27,5,3,"N",180,"1999","05","VISIT","NYA"
1999-05-06,16465,0,"Thu","NYA","AL","MIN","AL",28,4,3,"D",216,"1999","05","VISIT","NYA"
1999-05-07,16417,0,"Fri","KCA","AL","MIN","AL",29,5,1,"N",173,"1999","05","VISIT","KCA"
1999-05-08,17052,0,"Sat","KCA","AL","MIN","AL",30,6,2,"N",163,"1999","05","VISIT","KCA"
1999-05-09,11581,0,"Sun","KCA","AL","MIN","AL",31,7,2,"D",172,"1999","05","VISIT","KCA"
1999-05-10,9636,0,"Mon","KCA","AL","MIN","AL",32,8,4,"N",160,"1999","05","VISIT","KCA"
1999-05-21,14433,0,"Fri","OAK","AL","MIN","AL",41,1,2,"N",295,"1999","05","HOME","MIN"
1999-05-22,15381,0,"Sat","OAK","AL","MIN","AL",42,1,2,"N",209,"1999","05","HOME","MIN"
1999-05-23,12881,0,"Sun","OAK","AL","MIN","AL",43,3,8,"D",192,"1999","05","HOME","MIN"
1999-05-24,12101,0,"Mon","SEA","AL","MIN","AL",44,5,10,"N",174,"1999","05","HOME","MIN"
1999-05-25,13875,0,"Tue","SEA","AL","MIN","AL",45,15,5,"N",195,"1999","05","VISIT","SEA"
1999-05-26,17022,0,"Wed","SEA","AL","MIN","AL",46,11,3,"D",165,"1999","05","VISIT","SEA"
1999-06-04,13152,0,"Fri","HOU","NL","MIN","AL",53,7,6,"N",203,"1999","06","VISIT","HOU"
1999-06-05,17150,0,"Sat","HOU","NL","MIN","AL",54,6,5,"N",177,"1999","06","VISIT","HOU"
1999-06-06,13720,0,"Sun","HOU","NL","MIN","AL",55,6,13,"D",208,"1999","06","HOME","MIN"
1999-06-07,12241,0,"Mon","CIN","NL","MIN","AL",56,6,8,"N",178,"1999","06","HOME","MIN"
1999-06-08,13157,0,"Tue","CIN","NL","MIN","AL",57,2,5,"N",174,"1999","06","HOME","MIN"
1999-06-09,11047,0,"Wed","CIN","NL","MIN","AL",58,3,1,"N",173,"1999","06","VISIT","CIN"
1999-06-18,24157,0,"Fri","TBA","AL","MIN","AL",65,5,8,"N",191,"1999","06","HOME","MIN"
1999-06-19,16823,0,"Sat","TBA","AL","MIN","AL",66,4,3,"N",169,"1999","06","VISIT","TBA"
1999-06-20,15413,0,"Sun","TBA","AL","MIN","AL",67,6,5,"D",225,"1999","06","VISIT","TBA"
1999-06-21,13878,0,"Mon","TBA","AL","MIN","AL",68,3,2,"D",172,"1999","06","VISIT","TBA"
1999-07-02,12033,0,"Fri","DET","AL","MIN","AL",78,4,11,"N",168,"1999","07","HOME","MIN"
1999-07-03,14042,0,"Sat","DET","AL","MIN","AL",79,2,7,"N",158,"1999","07","HOME","MIN"
1999-07-04,13094,0,"Sun","DET","AL","MIN","AL",80,15,5,"D",177,"1999","07","VISIT","DET"
1999-07-06,12579,0,"Tue","CLE","AL","MIN","AL",81,3,1,"N",182,"1999","07","VISIT","CLE"
1999-07-07,12710,0,"Wed","CLE","AL","MIN","AL",82,3,4,"N",201,"1999","07","HOME","MIN"
1999-07-08,14118,0,"Thu","CLE","AL","MIN","AL",83,9,2,"N",177,"1999","07","VISIT","CLE"
1999-07-09,13427,0,"Fri","PIT","NL","MIN","AL",84,4,5,"N",158,"1999","07","HOME","MIN"
1999-07-10,14865,0,"Sat","PIT","NL","MIN","AL",85,4,5,"N",188,"1999","07","HOME","MIN"
1999-07-11,18587,0,"Sun","PIT","NL","MIN","AL",86,10,2,"D",161,"1999","07","VISIT","PIT"
1999-07-21,12399,0,"Wed","CHA","AL","MIN","AL",93,6,3,"N",222,"1999","07","VISIT","CHA"
1999-07-22,12397,0,"Thu","CHA","AL","MIN","AL",94,0,3,"N",163,"1999","07","HOME","MIN"
1999-07-23,20014,0,"Fri","SEA","AL","MIN","AL",95,4,5,"N",202,"1999","07","HOME","MIN"
1999-07-24,30138,0,"Sat","SEA","AL","MIN","AL",96,3,10,"N",166,"1999","07","HOME","MIN"
1999-07-25,21621,0,"Sun","SEA","AL","MIN","AL",97,4,3,"D",163,"1999","07","VISIT","SEA"
1999-07-26,11356,0,"Mon","OAK","AL","MIN","AL",98,14,7,"N",194,"1999","07","VISIT","OAK"
1999-07-27,11582,0,"Tue","OAK","AL","MIN","AL",99,2,3,"N",161,"1999","07","HOME","MIN"
1999-07-28,20420,0,"Wed","OAK","AL","MIN","AL",100,3,5,"D",162,"1999","07","HOME","MIN"
1999-08-10,15842,0,"Tue","TOR","AL","MIN","AL",110,10,6,"N",198,"1999","08","VISIT","TOR"
1999-08-11,15777,0,"Wed","TOR","AL","MIN","AL",111,6,3,"N",160,"1999","08","VISIT","TOR"
1999-08-12,21206,0,"Thu","TOR","AL","MIN","AL",112,0,3,"D",139,"1999","08","HOME","MIN"
1999-08-20,23595,0,"Fri","NYA","AL","MIN","AL",120,9,3,"N",210,"1999","08","VISIT","NYA"
1999-08-21,32170,0,"Sat","NYA","AL","MIN","AL",121,1,6,"N",179,"1999","08","HOME","MIN"
1999-08-22,26150,0,"Sun","NYA","AL","MIN","AL",122,5,3,"D",187,"1999","08","VISIT","NYA"
1999-08-23,14331,0,"Mon","BOS","AL","MIN","AL",123,4,1,"N",191,"1999","08","VISIT","BOS"
1999-08-24,12332,0,"Tue","BOS","AL","MIN","AL",124,7,1,"N",166,"1999","08","VISIT","BOS"
1999-08-25,11185,0,"Wed","BOS","AL","MIN","AL",125,3,6,"N",154,"1999","08","HOME","MIN"
1999-08-27,11176,0,"Fri","KCA","AL","MIN","AL",126,1,4,"N",163,"1999","08","HOME","MIN"
1999-08-28,14136,0,"Sat","KCA","AL","MIN","AL",127,3,4,"N",201,"1999","08","HOME","MIN"
1999-08-29,11585,0,"Sun","KCA","AL","MIN","AL",128,2,6,"D",167,"1999","08","HOME","MIN"
1999-09-07,9263,0,"Tue","BAL","AL","MIN","AL",137,5,0,"N",150,"1999","09","VISIT","BAL"
1999-09-08,9564,0,"Wed","BAL","AL","MIN","AL",138,10,0,"N",157,"1999","09","VISIT","BAL"
1999-09-09,9903,0,"Thu","BAL","AL","MIN","AL",139,6,5,"N",203,"1999","09","VISIT","BAL"
1999-09-10,11200,0,"Fri","ANA","AL","MIN","AL",140,4,2,"N",163,"1999","09","VISIT","ANA"
1999-09-11,11222,0,"Sat","ANA","AL","MIN","AL",141,0,7,"D",148,"1999","09","HOME","MIN"
1999-09-12,11301,0,"Sun","ANA","AL","MIN","AL",142,6,3,"D",151,"1999","09","VISIT","ANA"
1999-09-13,8716,0,"Mon","ANA","AL","MIN","AL",143,6,5,"N",209,"1999","09","VISIT","ANA"
1999-09-14,9717,0,"Tue","TEX","AL","MIN","AL",144,5,4,"N",210,"1999","09","VISIT","TEX"
1999-09-15,9706,0,"Wed","TEX","AL","MIN","AL",145,8,3,"D",191,"1999","09","VISIT","TEX"
1999-09-24,11308,0,"Fri","CHA","AL","MIN","AL",152,2,6,"N",158,"1999","09","HOME","MIN"
1999-09-25,26324,0,"Sat","CHA","AL","MIN","AL",153,13,4,"N",162,"1999","09","VISIT","CHA"
1999-09-26,11947,0,"Sun","CHA","AL","MIN","AL",154,3,0,"D",156,"1999","09","VISIT","CHA"
1999-09-27,9022,0,"Mon","CHA","AL","MIN","AL",155,3,1,"N",175,"1999","09","VISIT","CHA"
1999-09-28,11875,0,"Tue","DET","AL","MIN","AL",156,7,4,"N",174,"1999","09","VISIT","DET"
1999-09-29,9933,0,"Wed","DET","AL","MIN","AL",157,6,3,"N",161,"1999","09","VISIT","DET"
1999-09-30,11464,0,"Thu","DET","AL","MIN","AL",158,6,5,"N",203,"1999","09","VISIT","DET"
2000-04-03,43830,0,"Mon","TBA","AL","MIN","AL",1,7,0,"N",170,"2000","04","VISIT","TBA"
2000-04-04,7020,0,"Tue","TBA","AL","MIN","AL",2,5,6,"N",170,"2000","04","HOME","MIN"
2000-04-05,7089,0,"Wed","TBA","AL","MIN","AL",3,7,10,"N",169,"2000","04","HOME","MIN"
2000-04-06,8763,0,"Thu","TBA","AL","MIN","AL",4,7,6,"D",164,"2000","04","VISIT","TBA"
2000-04-14,15249,0,"Fri","BAL","AL","MIN","AL",12,9,10,"N",184,"2000","04","HOME","MIN"
2000-04-15,18745,0,"Sat","BAL","AL","MIN","AL",13,6,4,"N",169,"2000","04","VISIT","BAL"
2000-04-16,14066,0,"Sun","BAL","AL","MIN","AL",14,5,0,"D",128,"2000","04","VISIT","BAL"
2000-04-18,6630,0,"Tue","KCA","AL","MIN","AL",15,1,3,"N",143,"2000","04","HOME","MIN"
2000-04-19,7606,0,"Wed","KCA","AL","MIN","AL",16,6,7,"N",182,"2000","04","HOME","MIN"
2000-04-20,9213,0,"Thu","KCA","AL","MIN","AL",17,7,9,"D",183,"2000","04","HOME","MIN"
2000-04-28,10611,0,"Fri","OAK","AL","MIN","AL",24,5,2,"N",171,"2000","04","VISIT","OAK"
2000-04-29,15803,0,"Sat","OAK","AL","MIN","AL",25,6,2,"N",196,"2000","04","VISIT","OAK"
2000-04-30,10682,0,"Sun","OAK","AL","MIN","AL",26,8,2,"D",160,"2000","04","VISIT","OAK"
2000-05-02,6780,0,"Tue","SEA","AL","MIN","AL",27,5,4,"N",205,"2000","05","VISIT","SEA"
2000-05-03,6596,0,"Wed","SEA","AL","MIN","AL",28,4,5,"N",181,"2000","05","HOME","MIN"
2000-05-04,6675,0,"Thu","DET","AL","MIN","AL",29,8,6,"N",214,"2000","05","VISIT","DET"
2000-05-05,11500,0,"Fri","DET","AL","MIN","AL",30,10,8,"N",224,"2000","05","VISIT","DET"
2000-05-06,14013,0,"Sat","DET","AL","MIN","AL",31,1,6,"N",149,"2000","05","HOME","MIN"
2000-05-07,8333,0,"Sun","DET","AL","MIN","AL",32,0,4,"D",157,"2000","05","HOME","MIN"
2000-05-08,7309,0,"Mon","CLE","AL","MIN","AL",33,3,2,"N",200,"2000","05","VISIT","CLE"
2000-05-09,7777,0,"Tue","CLE","AL","MIN","AL",34,5,6,"N",193,"2000","05","HOME","MIN"
2000-05-10,9505,0,"Wed","CLE","AL","MIN","AL",35,9,10,"N",191,"2000","05","HOME","MIN"
2000-05-23,9032,0,"Tue","ANA","AL","MIN","AL",46,7,4,"N",165,"2000","05","VISIT","ANA"
2000-05-24,8633,0,"Wed","ANA","AL","MIN","AL",47,6,5,"N",198,"2000","05","VISIT","ANA"
2000-05-25,13552,0,"Thu","ANA","AL","MIN","AL",48,3,1,"D",159,"2000","05","VISIT","ANA"
2000-05-26,10069,0,"Fri","TEX","AL","MIN","AL",49,2,10,"N",190,"2000","05","HOME","MIN"
2000-05-27,13923,0,"Sat","TEX","AL","MIN","AL",50,5,10,"N",172,"2000","05","HOME","MIN"
2000-05-28,10033,0,"Sun","TEX","AL","MIN","AL",51,3,4,"D",170,"2000","05","HOME","MIN"
2000-06-09,20258,0,"Fri","MIL","NL","MIN","AL",61,6,9,"N",217,"2000","06","HOME","MIN"
2000-06-10,17023,0,"Sat","MIL","NL","MIN","AL",62,5,3,"N",171,"2000","06","VISIT","MIL"
2000-06-11,11715,0,"Sun","MIL","NL","MIN","AL",63,5,3,"D",205,"2000","06","VISIT","MIL"
2000-06-12,8486,0,"Mon","OAK","AL","MIN","AL",64,2,7,"N",178,"2000","06","HOME","MIN"
2000-06-13,7485,0,"Tue","OAK","AL","MIN","AL",65,6,5,"N",204,"2000","06","VISIT","OAK"
2000-06-14,8911,0,"Wed","OAK","AL","MIN","AL",66,9,6,"N",197,"2000","06","VISIT","OAK"
2000-06-15,9145,0,"Thu","SEA","AL","MIN","AL",67,12,5,"N",203,"2000","06","VISIT","SEA"
2000-06-16,9636,0,"Fri","SEA","AL","MIN","AL",68,2,7,"N",164,"2000","06","HOME","MIN"
2000-06-17,19404,0,"Sat","SEA","AL","MIN","AL",69,12,3,"N",188,"2000","06","VISIT","SEA"
2000-06-18,11435,0,"Sun","SEA","AL","MIN","AL",70,10,2,"D",185,"2000","06","VISIT","SEA"
2000-07-03,13128,0,"Mon","BOS","AL","MIN","AL",84,11,8,"N",224,"2000","07","VISIT","BOS"
2000-07-04,9209,0,"Tue","BOS","AL","MIN","AL",85,14,4,"N",178,"2000","07","VISIT","BOS"
2000-07-05,8488,0,"Wed","BOS","AL","MIN","AL",86,11,8,"N",199,"2000","07","VISIT","BOS"
2000-07-06,10326,0,"Thu","BOS","AL","MIN","AL",87,8,7,"N",176,"2000","07","VISIT","BOS"
2000-07-13,24161,0,"Thu","CHN","NL","MIN","AL",91,1,5,"N",183,"2000","07","HOME","MIN"
2000-07-14,21429,0,"Fri","CHN","NL","MIN","AL",92,6,2,"N",163,"2000","07","VISIT","CHN"
2000-07-15,36688,0,"Sat","CHN","NL","MIN","AL",93,8,4,"N",168,"2000","07","VISIT","CHN"
2000-07-16,30116,0,"Sun","SLN","NL","MIN","AL",94,2,5,"D",173,"2000","07","HOME","MIN"
2000-07-17,20171,0,"Mon","SLN","NL","MIN","AL",95,8,3,"N",184,"2000","07","VISIT","SLN"
2000-07-18,18115,0,"Tue","SLN","NL","MIN","AL",96,2,3,"N",138,"2000","07","HOME","MIN"
2000-07-19,12494,0,"Wed","CHA","AL","MIN","AL",97,3,2,"N",166,"2000","07","VISIT","CHA"
2000-07-20,18676,0,"Thu","CHA","AL","MIN","AL",98,1,5,"D",155,"2000","07","HOME","MIN"
2000-07-21,19231,0,"Fri","CLE","AL","MIN","AL",99,1,2,"N",164,"2000","07","HOME","MIN"
2000-07-22,14108,0,"Sat","CLE","AL","MIN","AL",100,6,10,"N",196,"2000","07","HOME","MIN"
2000-07-23,13623,0,"Sun","CLE","AL","MIN","AL",101,8,3,"D",188,"2000","07","VISIT","CLE"
2000-07-27,16325,0,"Thu","NYA","AL","MIN","AL",104,3,9,"N",179,"2000","07","HOME","MIN"
2000-07-28,16823,0,"Fri","NYA","AL","MIN","AL",105,9,5,"N",217,"2000","07","VISIT","NYA"
2000-07-29,31426,0,"Sat","NYA","AL","MIN","AL",106,2,6,"N",188,"2000","07","HOME","MIN"
2000-07-30,19041,0,"Sun","NYA","AL","MIN","AL",107,7,4,"D",203,"2000","07","VISIT","NYA"
2000-08-11,13360,0,"Fri","TOR","AL","MIN","AL",118,4,9,"N",190,"2000","08","HOME","MIN"
2000-08-12,30161,0,"Sat","TOR","AL","MIN","AL",119,3,6,"N",183,"2000","08","HOME","MIN"
2000-08-13,25656,0,"Sun","TOR","AL","MIN","AL",120,13,3,"D",164,"2000","08","VISIT","TOR"
2000-08-15,9743,0,"Tue","KCA","AL","MIN","AL",121,2,6,"N",148,"2000","08","HOME","MIN"
2000-08-16,9617,0,"Wed","KCA","AL","MIN","AL",122,9,3,"N",155,"2000","08","VISIT","KCA"
2000-08-17,16376,0,"Thu","KCA","AL","MIN","AL",123,8,4,"D",199,"2000","08","VISIT","KCA"
2000-08-22,7793,0,"Tue","TBA","AL","MIN","AL",127,3,2,"N",156,"2000","08","VISIT","TBA"
2000-08-23,7278,0,"Wed","TBA","AL","MIN","AL",128,2,8,"N",161,"2000","08","HOME","MIN"
2000-08-25,8734,0,"Fri","DET","AL","MIN","AL",129,3,8,"N",175,"2000","08","HOME","MIN"
2000-08-26,12048,0,"Sat","DET","AL","MIN","AL",130,8,2,"N",155,"2000","08","VISIT","DET"
2000-08-27,9759,0,"Sun","DET","AL","MIN","AL",131,6,7,"D",219,"2000","08","HOME","MIN"
2000-09-04,8373,0,"Mon","BAL","AL","MIN","AL",137,3,2,"D",181,"2000","09","VISIT","BAL"
2000-09-05,6285,0,"Tue","BAL","AL","MIN","AL",138,6,5,"N",210,"2000","09","VISIT","BAL"
2000-09-06,5753,0,"Wed","BAL","AL","MIN","AL",139,1,4,"N",143,"2000","09","HOME","MIN"
2000-09-15,10129,0,"Fri","ANA","AL","MIN","AL",146,16,5,"N",193,"2000","09","VISIT","ANA"
2000-09-16,10078,0,"Sat","ANA","AL","MIN","AL",147,7,6,"N",212,"2000","09","VISIT","ANA"
2000-09-17,7231,0,"Sun","ANA","AL","MIN","AL",148,0,1,"D",139,"2000","09","HOME","MIN"
